108,01,METAR RCSS 042200Z VRB02KT 3500 BR FEW006 BKN012 BKN020 19/18 Q1020 NOSIG RMK A3014(T)=   
108,01,METAR RCSS 042230Z 33003KT 290V010 3500 BR FEW006 BKN012 BKN018 19/18 Q1020 NOSIG RMK A3014(U)=   
108,01,SPECI RCSS 042242Z 30003KT 3000 BR FEW006 BKN009 BKN018 19/18 Q1021 NOSIG RMK A3015(V)=   
108,01,METAR RCSS 042300Z 30003KT 3000 BR FEW005 BKN009 BKN018 19/18 Q1021 NOSIG RMK A3015(W)=   
108,01,METAR RCSS 042330Z 30003KT 270V330 3800 BR FEW004 BKN008 OVC018 20/18 Q1021 NOSIG RMK A3016(X)=   
108,01,METAR RCSS 050000Z 30003KT 280V340 3800 BR FEW004 BKN008 OVC018 20/19 Q1021 NOSIG RMK A3016(Y)=   
108,01,METAR RCSS 050030Z 30003KT 270V340 3800 BR FEW004 BKN008 OVC018 20/19 Q1021 NOSIG RMK A3017(Z)=   
108,01,METAR RCSS 050100Z 31003KT 270V020 3800 BR FEW003 BKN008 OVC018 20/19 Q1022 NOSIG RMK A3018(A)=   
108,01,METAR RCSS 050130Z 28003KT 240V340 4200 BR FEW004 BKN009 OVC018 20/19 Q1022 NOSIG RMK A3019(B)=   
108,01,METAR RCSS 050200Z 27004KT 4500 BR FEW004 BKN010 OVC018 20/19 Q1022 NOSIG RMK A3020(C)=   
108,01,SPECI RCSS 050222Z 27003KT 230V300 5000 BR FEW005 BKN012 OVC020 20/19 Q1022 NOSIG RMK A3019(D)=   
108,01,METAR RCSS 050230Z 27003KT 230V300 5000 BR FEW005 BKN012 OVC020 21/19 Q1022 NOSIG RMK A3019(E)=   
108,01,METAR RCSS 050300Z 30003KT 260V360 5000 BR FEW005 BKN012 OVC020 21/19 Q1022 NOSIG RMK A3019(F)=   
108,01,METAR RCSS 050330Z VRB02KT 5000 BR FEW005 BKN012 OVC020 22/20 Q1021 NOSIG RMK A3017(G)=   
108,01,METAR RCSS 050400Z 27003KT 5000 BR FEW006 BKN013 OVC022 22/19 Q1021 NOSIG RMK A3016(H)=   
108,01,METAR RCSS 050430Z 30004KT 270V350 6000 FEW006 BKN015 OVC025 22/19 Q1021 NOSIG RMK A3015(I)=   
